VEHICLEID,TMD_SRCE_ENTITY,DAMAGE,CNT_DAMAGE,CNT_DAMAGE_DISTINCT,CNT_LARGE_DAMAGE,DAMAGE_MAX,ROWNUM
276020,LPDE,0,2,2,0,0,1
276020,LPDE,276,1,1,1,276,2
276057,LPDE,3532.65,13,13,6,1084.32,1
276057,LPDE,1072.94,9,9,2,284.62,2
276077,LPNL,586.96,4,4,1,292.75,1
276077,LPNL,586.96,4,4,1,292.75,2
276087,LPDE,719.84,4,4,2,459.14,1
276087,LPDE,467.9,2,2,1,298.44,2
276097,LPNL,766.14,6,6,0,195,1
276097,LPNL,766.14,6,6,0,195,2
276099,LPDE,1406.46,4,4,3,646.26,1
276099,LPDE,816.94,3,3,2,499.5,2
276209,LPNL,1027.25,5,5,3,354.89,1
276209,LPNL,1027.25,5,5,3,354.89,2
276274,LPDE,50,3,3,0,50,1
276274,LPDE,50,1,1,0,50,2
276334,LPNL,727.84,4,4,2,294.92,1
276334,LPNL,727.84,4,4,2,294.92,2
276405,LPNL,759.41,5,5,1,254.79,1
276405,LPNL,759.41,5,5,1,254.79,2
276516,LPNL,1634.29,9,9,5,285.29,1
276516,LPNL,1634.29,9,9,5,285.29,2
276527,LPDE,4925.24,11,11,8,1361.05,1
276527,LPDE,1485.65,7,7,3,459.35,2
276554,LPNL,1042.66,5,5,3,295.78,1
276554,LPNL,1042.66,5,5,3,295.78,2
276589,LPNL,0,2,2,0,0,1
276589,LPNL,0,2,2,0,0,2
276596,LPDE,596.08,4,4,2,335.38,1
276596,LPDE,357.65,2,2,1,201.23,2
276603,LPDE,1655.89,7,7,4,507.83,1
276603,LPDE,686.26,5,5,1,279.31,2
276734,LPDE,687.61,3,3,2,426.91,1
276734,LPDE,826.09,3,3,3,341.53,2
276791,LPDE,1003.51,6,6,3,356.2,1
276791,LPDE,622.11,4,4,2,213.72,2
277015,LPDE,200,4,4,0,200,1
277015,LPDE,0,2,2,0,40,2
277044,LPNL,0,2,2,0,0,1
277044,LPNL,0,2,2,0,0,2
277126,LPNL,1055.12,6,6,2,295,1
277126,LPNL,1055.12,6,6,2,295,2
277158,LPDE,2138.54,7,7,5,586.88,1
277158,LPDE,750,2,2,1,1050,2
277181,LPDE,360,4,4,1,360,1
277181,LPDE,0,2,2,0,144,2
277199,LPNL,605.69,4,4,2,203.04,1
277199,LPNL,605.69,4,4,2,203.04,2
277321,LPDE,1947.63,9,9,4,452.07,1
277321,LPDE,2380.18,9,9,5,720,2
277358,LPDE,2149.01,8,8,5,520.32,1
277358,LPDE,1033.97,7,7,2,286.18,2
277451,LPNL,0,2,2,0,0,1
277451,LPNL,0,2,2,0,0,2
277548,LPDE,1228.2,5,5,3,428.48,1
277548,LPDE,675.51,4,4,1,235.66,2
277640,LPDE,2211.24,7,7,6,625.72,1
277640,LPDE,1454.29,6,6,4,375.43,2
277654,LPNL,1786.02,11,11,3,378.87,1
277654,LPNL,1786.02,11,11,3,378.87,2
277809,LPDE,3009.61,11,11,8,586.88,1
277809,LPDE,2104.83,11,11,2,550,2
277833,LPNL,1441.11,8,8,5,252.77,1
277833,LPNL,1441.11,8,8,5,252.77,2
277838,LPNL,786.41,7,7,1,202.45,1
277838,LPNL,786.41,7,7,1,202.45,2
277850,LPNL,1237.51,5,5,2,589.11,1
277850,LPNL,1237.51,5,5,2,589.11,2
277885,LPDE,986.47,4,4,3,367.12,1
277885,LPDE,789.18,3,3,3,293.7,2
277927,LPDE,50,3,3,0,50,1
277927,LPDE,50,1,1,0,50,2
277937,LPDE,1797.18,8,8,3,566.88,1
277937,LPDE,2104.38,6,6,6,510.19,2
278011,LPDE,50,4,4,0,50,1
278011,LPDE,50,1,1,0,50,2
278041,LPNL,1829.42,10,10,4,295.78,1
278041,LPNL,1829.42,10,10,4,295.78,2
278134,LPDE,993.02,5,5,2,582.32,1
278134,LPDE,1009.27,4,4,2,436.74,2
278312,LPNL,452.7,3,3,1,254.79,1
278312,LPNL,452.7,3,3,1,254.79,2
278314,LPNL,840.61,7,7,1,253.06,1
278314,LPNL,840.61,7,7,1,253.06,2
278604,LPDE,3258.75,9,9,5,1571.3,1
278604,LPDE,983.93,5,5,3,359.61,2
278718,LPNL,664.22,6,6,0,195,1
278718,LPNL,664.22,6,6,0,195,2
278729,LPDE,3274.2,10,10,9,625.65,1
278729,LPDE,4583.88,18,18,10,437.96,2
278738,LPNL,1677.98,8,8,3,694.46,1
278738,LPNL,1677.98,8,8,3,694.46,2
278964,LPNL,195,3,3,0,195,1
278964,LPNL,195,3,3,0,195,2
279045,LPDE,3080.04,9,9,6,777.66,1
279045,LPDE,1716.54,9,9,4,427.71,2
279356,LPNL,1535.39,7,7,5,308.87,1
279356,LPNL,1535.39,7,7,5,308.87,2
279423,LPDE,1247,6,6,4,374.56,1
279423,LPDE,468.95,5,5,0,131.1,2
279754,LPNL,1199.69,8,8,2,285.85,1
279754,LPNL,1199.69,8,8,2,285.85,2
279819,LPDE,763.35,6,6,2,264.39,1
279819,LPDE,221.61,6,6,0,132.2,2
279832,LPDE,1949.33,6,6,4,686.18,1
279832,LPDE,1364.54,5,5,3,480.33,2
279960,LPDE,2839.91,9,9,6,788.78,1
279960,LPDE,2020.26,8,8,4,512.71,2
280147,LPDE,4062.77,15,15,10,578.71,1
280147,LPDE,2457.67,13,13,5,347.23,2
280225,LPDE,1199.01,6,6,3,517.86,1
280225,LPDE,439.44,6,6,1,258.93,2
280273,LPNL,0,2,2,0,0,1
280273,LPNL,0,2,2,0,0,2
280310,LPNL,1005.78,8,8,2,271.34,1
280310,LPNL,1005.78,8,8,2,271.34,2
280408,LPNL,771.6,5,5,1,325.66,1
280408,LPNL,771.6,5,5,1,325.66,2
280477,LPNL,754.12,4,4,2,298.44,1
280477,LPNL,754.12,4,4,2,298.44,2
280544,LPDE,0,2,2,0,0,1
280544,LPDE,800,1,1,1,800,2
280555,LPNL,750.13,4,4,2,308.87,1
280555,LPNL,750.13,4,4,2,308.87,2
280735,LPDE,2802.33,9,9,7,575.93,1
280735,LPDE,1681.4,7,7,4,345.56,2
280852,LPNL,544.69,4,4,0,195,1
280852,LPNL,544.69,4,4,0,195,2
281262,LPNL,2268.15,13,13,4,637.45,1
281262,LPNL,2268.15,13,13,4,637.45,2
281581,LPDE,0,2,2,0,0,1
281581,LPDE,,0,0,0,,2
281668,LPDE,1367.18,6,6,4,444.35,1
281668,LPDE,751.95,5,5,1,244.39,2
281733,LPDE,2735.9,8,8,6,669.6,1
281733,LPDE,1154.37,7,7,2,267.84,2
281881,LPDE,2058.61,8,8,3,1291.66,1
281881,LPDE,800,1,1,1,800,2
282088,LPNL,579.37,4,4,1,308.22,1
282088,LPNL,579.37,4,4,1,308.22,2
282151,LPDE,2599.7,7,7,5,905.94,1
282151,LPDE,1200.64,6,6,3,509.92,2
282185,LPNL,495.11,3,3,1,296.65,1
282185,LPNL,495.11,3,3,1,296.65,2
282188,LPDE,2365.67,10,10,5,669.2,1
282188,LPDE,1439.4,9,9,3,401.52,2
282220,LPNL,1269.27,8,8,2,265.36,1
282220,LPNL,1269.27,8,8,2,265.36,2
282240,LPDE,970.92,4,4,2,710.22,1
282240,LPDE,339.83,2,2,1,248.58,2
282254,LPNL,1618.89,10,10,4,282.7,1
282254,LPNL,1618.89,10,10,4,282.7,2
282266,LPNL,830.44,4,4,2,366.07,1
282266,LPNL,830.44,4,4,2,366.07,2
282297,LPDE,2456.89,8,8,6,532.63,1
282297,LPDE,1351.3,6,6,4,292.95,2
282345,LPNL,984.95,6,6,2,280.96,1
282345,LPNL,984.95,6,6,2,280.96,2
282380,LPDE,3427.65,8,8,7,797.05,1
282380,LPDE,329.95,4,4,0,149.21,2
282513,LPNL,0,2,2,0,0,1
282513,LPNL,0,2,2,0,0,2
282553,LPDE,2963.38,8,8,5,1342.71,1
282553,LPDE,1053.44,4,4,3,376.16,2
282557,LPNL,1462.26,7,7,4,344.97,1
282557,LPNL,1462.26,7,7,4,344.97,2
282627,LPDE,1453.31,6,6,4,462.24,1
282627,LPDE,799.33,5,5,2,254.23,2
282630,LPNL,1340.41,8,8,4,295,1
282630,LPNL,1340.41,8,8,4,295,2
282641,LPNL,1239.82,6,6,3,297.51,1
282641,LPNL,1239.82,6,6,3,297.51,2
282670,LPNL,494,4,4,1,231.32,1
282670,LPNL,494,4,4,1,231.32,2
282679,LPDE,0,4,4,0,0,1
282679,LPDE,,0,0,0,,2
282694,LPNL,269,4,4,0,195,1
282694,LPNL,269,4,4,0,195,2
282701,LPNL,898.15,5,5,3,280.89,1
282701,LPNL,898.15,5,5,3,280.89,2
282916,LPNL,2121.67,11,11,6,310.1,1
282916,LPNL,2121.67,11,11,6,310.1,2
283129,LPNL,614.79,4,4,2,386.45,1
283129,LPNL,614.79,4,4,2,386.45,2
283314,LPNL,1222.04,6,6,4,297.51,1
283314,LPNL,1222.04,6,6,4,297.51,2
283345,LPDE,1745.66,6,6,4,573.97,1
283345,LPDE,698.27,5,5,1,229.59,2
283505,LPNL,693.6,5,5,1,235.79,1
283505,LPNL,693.6,5,5,1,235.79,2
283838,LPNL,1675.94,9,9,5,296.65,1
283838,LPNL,1675.94,9,9,5,296.65,2
478521,LPNL,1070.8,8,8,1,225,1
478521,LPNL,1070.8,8,8,1,225,2
478876,LPNL,390,5,5,0,90,1
478876,LPNL,390,5,5,0,90,2
480593,LPNL,897.4,9,9,1,297.3,1
480593,LPNL,897.4,9,9,1,297.3,2
482486,LPNL,408.05,3,3,1,225,1
482486,LPNL,408.05,3,3,1,225,2
483555,LPNL,371.3,2,2,1,297.3,1
483555,LPNL,371.3,2,2,1,297.3,2
483978,LPNL,298,3,3,0,148,1
483978,LPNL,298,3,3,0,148,2
484176,LPNL,225,1,1,1,225,1
484176,LPNL,225,1,1,1,225,2
484216,LPNL,369.1,2,2,0,190,1
484216,LPNL,369.1,2,2,0,190,2
484216,LPNL,738.2,4,4,0,190,3
484552,LPNL,1889.6,15,15,3,539.6,1
484552,LPNL,1889.6,15,15,3,539.6,2
484774,LPNL,75,1,1,0,75,1
484774,LPNL,75,1,1,0,75,2
484900,LPNL,445,3,3,0,190,1
484900,LPNL,445,3,3,0,190,2
484964,LPNL,79.18,2,2,0,79.18,1
484964,LPNL,79.18,2,2,0,79.18,2
485229,LPNL,804.22,4,4,3,280.6,1
485229,LPNL,804.22,4,4,3,280.6,2
485251,LPNL,936.27,8,8,1,225,1
485251,LPNL,936.27,8,8,1,225,2
485608,LPNL,148,2,2,0,74,1
485608,LPNL,148,2,2,0,74,2
485628,LPNL,931.16,9,9,1,303.2,1
485628,LPNL,931.16,9,9,1,303.2,2
485701,LPNL,291.8,4,4,0,121.8,1
485701,LPNL,291.8,4,4,0,121.8,2
485815,LPNL,1462.8,11,11,3,225,1
485815,LPNL,1462.8,11,11,3,225,2
486045,LPNL,299,3,3,1,225,1
486045,LPNL,299,3,3,1,225,2
486072,LPNL,592,6,6,0,190,1
486072,LPNL,592,6,6,0,190,2
486182,LPNL,1386.95,8,8,2,535.86,1
486182,LPNL,1386.95,8,8,2,535.86,2
486225,LPNL,164,3,3,0,90,1
486225,LPNL,164,3,3,0,90,2
486274,LPNL,74,1,1,0,74,1
486274,LPNL,74,1,1,0,74,2
486333,LPNL,297.3,2,2,1,223.3,1
486333,LPNL,297.3,2,2,1,223.3,2
486395,LPNL,654.2,6,6,1,284.2,1
486395,LPNL,654.2,6,6,1,284.2,2
486540,LPNL,0,6,6,0,0,1
486540,LPNL,0,6,6,0,0,2
486603,LPNL,1073.35,10,10,1,240,1
486603,LPNL,1073.35,10,10,1,240,2
486631,LPNL,1197.7,11,11,1,225,1
486631,LPNL,1197.7,11,11,1,225,2
486675,LPNL,417.4,4,4,1,269.4,1
486675,LPNL,417.4,4,4,1,269.4,2
486692,LPNL,1116.9,9,9,2,263.9,1
486692,LPNL,1116.9,9,9,2,263.9,2
486776,LPNL,583.1,4,4,1,243.6,1
486776,LPNL,583.1,4,4,1,243.6,2
486899,LPNL,373,3,3,1,225,1
486899,LPNL,373,3,3,1,225,2
486962,LPNL,549.7,3,3,1,277,1
486962,LPNL,549.7,3,3,1,277,2
486980,LPNL,2541.05,11,11,5,746.55,1
486980,LPNL,2541.05,11,11,5,746.55,2
487017,LPNL,0,1,1,0,0,1
487017,LPNL,0,1,1,0,0,2
487065,LPNL,800,10,10,0,190,1
487065,LPNL,800,10,10,0,190,2
487196,LPNL,1114.3,8,8,3,277,1
487196,LPNL,1114.3,8,8,3,277,2
487297,LPNL,760.3,9,9,2,262,1
487297,LPNL,760.3,9,9,2,262,2
487373,LPNL,729.65,5,5,1,225,1
487373,LPNL,729.65,5,5,1,225,2
487386,LPNL,701.34,7,7,1,253.75,1
487386,LPNL,701.34,7,7,1,253.75,2
487481,LPNL,162.4,1,1,0,162.4,1
487481,LPNL,162.4,1,1,0,162.4,2
487593,LPNL,1412.2,9,9,3,277,1
487593,LPNL,1412.2,9,9,3,277,2
487778,LPNL,805.5,6,6,2,263.9,1
487778,LPNL,805.5,6,6,2,263.9,2
487813,LPNL,326.4,2,2,1,236.4,1
487813,LPNL,326.4,2,2,1,236.4,2
487822,LPNL,759.95,7,7,1,225,1
487822,LPNL,759.95,7,7,1,225,2
487923,LPNL,338.6,5,5,0,75,1
487923,LPNL,338.6,5,5,0,75,2
487944,LPNL,1163.3,6,6,3,314,1
487944,LPNL,1163.3,6,6,3,314,2
487971,LPNL,1050.4,7,7,3,330.7,1
487971,LPNL,1050.4,7,7,3,330.7,2
488136,LPNL,687.7,3,3,1,523.7,1
488136,LPNL,687.7,3,3,1,523.7,2
488190,LPNL,70.75,1,1,0,70.75,1
488190,LPNL,70.75,1,1,0,70.75,2
488295,LPNL,1967.15,16,16,2,299,1
488295,LPNL,1967.15,16,16,2,299,2
488323,LPNL,1127,6,6,2,593.3,1
488323,LPNL,1127,6,6,2,593.3,2
488586,LPNL,2014.35,12,12,4,374.9,1
488586,LPNL,2014.35,12,12,4,374.9,2
488734,LPNL,225,1,1,1,225,1
488734,LPNL,225,1,1,1,225,2
488818,LPNL,465.6,3,3,1,243.6,1
488818,LPNL,465.6,3,3,1,243.6,2
488838,LPNL,74,1,1,0,74,1
488838,LPNL,74,1,1,0,74,2
488905,LPNL,1446.6,8,8,2,315.7,1
488905,LPNL,1446.6,8,8,2,315.7,2
488917,LPNL,2257.3,12,12,6,371.3,1
488917,LPNL,2257.3,12,12,6,371.3,2
488926,LPNL,324.5,5,5,0,101.5,1
488926,LPNL,324.5,5,5,0,101.5,2
488926,LPNL,649,10,10,0,101.5,3
488987,LPNL,254,3,3,0,90,1
488987,LPNL,254,3,3,0,90,2
489048,LPNL,2450.76,12,12,6,398.8,1
489048,LPNL,2450.76,12,12,6,398.8,2
489119,LPNL,637,4,4,1,299,1
489119,LPNL,637,4,4,1,299,2
489271,LPNL,1170.97,6,6,3,546.8,1
489271,LPNL,1170.97,6,6,3,546.8,2
489323,LPNL,1369.3,5,5,2,832.3,1
489323,LPNL,1369.3,5,5,2,832.3,2
489469,LPNL,1336.95,8,8,3,253.75,1
489469,LPNL,1336.95,8,8,3,253.75,2
489472,LPNL,2514.6,13,13,6,371.3,1
489472,LPNL,2514.6,13,13,6,371.3,2
489504,LPNL,576,4,4,0,190,1
489504,LPNL,576,4,4,0,190,2
489523,LPNL,2326.14,12,12,5,317.6,1
489523,LPNL,2326.14,12,12,5,317.6,2
489619,LPNL,811.55,5,5,3,277,1
489619,LPNL,811.55,5,5,3,277,2
489683,LPNL,1122.7,8,8,2,314,1
489683,LPNL,1122.7,8,8,2,314,2
489863,LPNL,148,2,2,0,74,1
489863,LPNL,148,2,2,0,74,2
489963,LPNL,391.6,3,3,1,243.6,1
489963,LPNL,391.6,3,3,1,243.6,2
490021,LPNL,403.35,5,5,0,148,1
490021,LPNL,403.35,5,5,0,148,2
490023,LPNL,498.3,4,4,0,195.8,1
490023,LPNL,498.3,4,4,0,195.8,2
490197,LPNL,2828.09,15,15,5,822.95,1
490197,LPNL,2828.09,15,15,5,822.95,2
490214,LPNL,874.5,4,4,3,337.9,1
490214,LPNL,874.5,4,4,3,337.9,2
490307,LPNL,3621.9,13,13,6,726.45,1
490307,LPNL,3621.9,13,13,6,726.45,2
490354,LPNL,823.2,4,4,1,425,1
490354,LPNL,823.2,4,4,1,425,2
490425,LPNL,426,4,4,1,262,1
490425,LPNL,426,4,4,1,262,2
490425,LPNL,852,8,8,2,262,3
490480,LPNL,1277.54,9,9,3,395.2,1
490480,LPNL,1277.54,9,9,3,395.2,2
490534,LPNL,686.6,3,3,2,284.2,1
490534,LPNL,686.6,3,3,2,284.2,2
490534,LPNL,1373.2,6,6,4,284.2,3
490671,LPNL,2618.64,13,13,8,395.2,1
490671,LPNL,2618.64,13,13,8,395.2,2
490928,LPNL,1274.94,6,6,2,627.94,1
490928,LPNL,1274.94,6,6,2,627.94,2
491025,LPNL,963,10,10,0,190,1
491025,LPNL,963,10,10,0,190,2
491037,LPNL,238,3,3,0,90,1
491037,LPNL,238,3,3,0,90,2
491408,LPNL,1955.4,9,9,5,681.7,1
491408,LPNL,1955.4,9,9,5,681.7,2
491612,LPNL,460,6,6,0,90,1
491612,LPNL,460,6,6,0,90,2
491682,LPNL,409.2,7,7,0,90,1
491682,LPNL,409.2,7,7,0,90,2
491760,LPNL,785.03,5,5,2,297.3,1
491760,LPNL,785.03,5,5,2,297.3,2
491782,LPNL,222,1,1,1,222,1
491782,LPNL,222,1,1,1,222,2
491933,LPNL,614,4,4,2,225,1
491933,LPNL,614,4,4,2,225,2
492011,LPNL,564.4,8,8,0,101.5,1
492011,LPNL,564.4,8,8,0,101.5,2
492088,LPNL,1269.7,8,8,3,330.7,1
492088,LPNL,1269.7,8,8,3,330.7,2
492098,LPNL,1148.49,7,7,3,445.49,1
492098,LPNL,1148.49,7,7,3,445.49,2
492238,LPNL,1009.45,6,6,3,314,1
492238,LPNL,1009.45,6,6,3,314,2
492529,LPNL,1766.66,12,12,4,327.75,1
492529,LPNL,1766.66,12,12,4,327.75,2
492583,LPNL,1104.8,6,6,2,417.8,1
492583,LPNL,1104.8,6,6,2,417.8,2
492652,LPNL,1410,7,7,4,297.3,1
492652,LPNL,1410,7,7,4,297.3,2
492771,LPNL,767.69,5,5,1,396.69,1
492771,LPNL,767.69,5,5,1,396.69,2
492794,LPNL,74,2,2,0,74,1
492794,LPNL,74,2,2,0,74,2
492819,LPNL,150,2,2,0,75,1
492819,LPNL,150,2,2,0,75,2
492820,LPNL,931.7,6,6,2,262,1
492820,LPNL,931.7,6,6,2,262,2
492836,LPNL,555,2,2,1,480,1
492836,LPNL,555,2,2,1,480,2
492920,LPNL,454,5,5,1,225,1
492920,LPNL,454,5,5,1,225,2
492938,LPNL,524,2,2,2,299,1
492938,LPNL,524,2,2,2,299,2
492947,LPNL,3123.53,15,15,10,426.3,1
492947,LPNL,2853.53,15,15,9,426.3,2
492947,LPNL,5977.06,30,30,19,426.3,3
492985,LPNL,1993.26,13,13,4,312.91,1
492985,LPNL,1993.26,13,13,4,312.91,2
493012,LPNL,841.45,5,5,1,526.5,1
493012,LPNL,841.45,5,5,1,526.5,2
493052,LPNL,310.4,3,3,1,236.4,1
493052,LPNL,310.4,3,3,1,236.4,2
493086,LPNL,150.9,2,2,0,90,1
493086,LPNL,150.9,2,2,0,90,2
493231,LPNL,749.8,4,4,2,378.5,1
493231,LPNL,749.8,4,4,2,378.5,2
493264,LPNL,280,4,4,0,190,1
493264,LPNL,280,4,4,0,190,2
493320,LPNL,1271.69,9,9,3,444.66,1
493320,LPNL,1271.69,9,9,3,444.66,2
493377,LPNL,556.7,3,3,2,256.7,1
493377,LPNL,556.7,3,3,2,256.7,2
493708,LPNL,2373.1,12,12,7,454.8,1
493708,LPNL,2373.1,12,12,7,454.8,2
493798,LPNL,652.45,5,5,1,297.3,1
493798,LPNL,652.45,5,5,1,297.3,2
493810,LPNL,538,5,5,1,225,1
493810,LPNL,538,5,5,1,225,2
493907,LPNL,4127.6,20,20,8,519.3,1
493907,LPNL,4127.6,20,20,8,519.3,2
494020,LPNL,470.1,6,6,0,148,1
494020,LPNL,470.1,6,6,0,148,2
494231,LPNL,372,5,5,0,75,1
494231,LPNL,372,5,5,0,75,2
494356,LPNL,1589.7,10,10,3,317.6,1
494356,LPNL,1589.7,10,10,3,317.6,2
494393,LPNL,297,4,4,0,75,1
494393,LPNL,297,4,4,0,75,2
494395,LPNL,519.3,4,4,1,232.8,1
494395,LPNL,519.3,4,4,1,232.8,2
494409,LPNL,1361,12,12,1,225,1
494409,LPNL,1361,12,12,1,225,2
494515,LPNL,1486.8,11,11,3,354.6,1
494515,LPNL,1486.8,11,11,3,354.6,2
494690,LPNL,784.9,7,7,2,263.9,1
494690,LPNL,784.9,7,7,2,263.9,2
494798,LPNL,1261.1,9,9,4,253.75,1
494798,LPNL,1261.1,9,9,4,253.75,2
494821,LPNL,2251.45,9,9,5,499,1
494821,LPNL,2251.45,9,9,5,499,2
494886,LPNL,1083.15,7,7,2,231.75,1
494886,LPNL,1083.15,7,7,2,231.75,2
494922,LPNL,2082.25,12,12,6,253.75,1
494922,LPNL,2082.25,12,12,6,253.75,2
494937,LPNL,671.3,6,6,1,297.3,1
494937,LPNL,671.3,6,6,1,297.3,2
494950,LPNL,5616.2,22,22,14,550.8,1
494950,LPNL,5616.2,22,22,14,550.8,2
495196,LPNL,334.3,2,2,1,260.3,1
495196,LPNL,334.3,2,2,1,260.3,2
495439,LPNL,1099.2,8,8,2,243.6,1
495439,LPNL,1099.2,8,8,2,243.6,2
495476,LPNL,80,1,1,0,80,1
495476,LPNL,80,1,1,0,80,2
495769,LPNL,813.3,6,6,2,260.3,1
495769,LPNL,813.3,6,6,2,260.3,2
495948,LPNL,838.2,3,3,2,398.8,1
495948,LPNL,838.2,3,3,2,398.8,2
495962,LPNL,1505.45,9,9,4,327.75,1
495962,LPNL,1505.45,9,9,4,327.75,2
496076,LPNL,2536.3,11,11,7,448.9,1
496076,LPNL,2536.3,11,11,7,448.9,2
496167,LPNL,1019.1,7,7,2,327.75,1
496167,LPNL,1019.1,7,7,2,327.75,2
496269,LPNL,1486.2,8,8,3,476.4,1
496269,LPNL,1486.2,8,8,3,476.4,2
496301,LPNL,2511.75,16,16,7,406,1
496301,LPNL,2511.75,16,16,7,406,2
496368,LPNL,1071.18,6,6,2,443.18,1
496368,LPNL,1071.18,6,6,2,443.18,2
496378,LPNL,520.4,4,4,2,295.4,1
496378,LPNL,520.4,4,4,2,295.4,2
496414,LPNL,2195.3,8,8,5,825.5,1
496414,LPNL,2195.3,8,8,5,825.5,2
496602,LPNL,1484.15,7,7,3,395.2,1
496602,LPNL,1484.15,7,7,3,395.2,2
496696,LPNL,223,3,3,0,75,1
496696,LPNL,223,3,3,0,75,2
496741,LPNL,953.75,8,8,2,253.75,1
496741,LPNL,953.75,8,8,2,253.75,2
496789,LPNL,1409.25,6,6,4,314,1
496789,LPNL,1409.25,6,6,4,314,2
496894,LPNL,1153.2,6,6,3,297.3,1
496894,LPNL,1153.2,6,6,3,297.3,2
496944,LPNL,74,1,1,0,74,1
496944,LPNL,74,1,1,0,74,2
496946,LPNL,726.2,5,5,1,256.7,1
496946,LPNL,726.2,5,5,1,256.7,2
496971,LPNL,369.95,4,4,0,127,1
496971,LPNL,369.95,4,4,0,127,2
497020,LPNL,1737.6,11,11,4,317.8,1
497020,LPNL,1737.6,11,11,4,317.8,2
497072,LPNL,1857.9,12,12,4,411.9,1
497072,LPNL,1857.9,12,12,4,411.9,2
497096,LPNL,1051.9,10,10,1,263.9,1
497096,LPNL,1051.9,10,10,1,263.9,2
497371,LPNL,369.55,5,5,0,131.55,1
497371,LPNL,369.55,5,5,0,131.55,2
497384,LPNL,1924.6,8,8,6,351,1
497384,LPNL,1924.6,8,8,6,351,2
497523,LPNL,1740.35,11,11,5,358.2,1
497523,LPNL,1740.35,11,11,5,358.2,2
497765,LPNL,2291.8,10,10,6,425,1
497765,LPNL,2291.8,10,10,6,425,2
497835,LPNL,551.8,5,5,1,225,1
497835,LPNL,551.8,5,5,1,225,2
497846,LPNL,2340.1,17,17,4,297.3,1
497846,LPNL,2340.1,17,17,4,297.3,2
497909,LPNL,222,2,2,0,148,1
497909,LPNL,222,2,2,0,148,2
497925,LPNL,1518.65,10,10,3,341.5,1
497925,LPNL,1518.65,10,10,3,341.5,2
498166,LPNL,149,2,2,0,75,1
498166,LPNL,149,2,2,0,75,2
498223,LPNL,254,3,3,0,180,1
498223,LPNL,254,3,3,0,180,2
498267,LPNL,1099.5,8,8,2,323.5,1
498267,LPNL,1099.5,8,8,2,323.5,2
498312,LPNL,978.79,6,6,3,240,1
498312,LPNL,978.79,6,6,3,240,2
498353,LPNL,627,8,8,0,90,1
498353,LPNL,627,8,8,0,90,2
498480,LPNL,1609.11,9,9,3,371.3,1
498480,LPNL,1609.11,9,9,3,371.3,2
498874,LPNL,148,3,3,0,74,1
498874,LPNL,148,3,3,0,74,2
498989,LPNL,1840.98,10,10,5,356.36,1
498989,LPNL,1840.98,10,10,5,356.36,2
499240,LPNL,704,8,8,0,148,1
499240,LPNL,704,8,8,0,148,2
499251,LPNL,2401.09,9,9,5,687.72,1
499251,LPNL,2401.09,9,9,5,687.72,2
499316,LPNL,1878.65,9,9,5,628.15,1
499316,LPNL,1878.65,9,9,5,628.15,2
499396,LPNL,1760.5,11,11,4,370,1
499396,LPNL,1760.5,11,11,4,370,2
499488,LPNL,373.3,3,3,1,223.3,1
499488,LPNL,373.3,3,3,1,223.3,2
499563,LPNL,785.8,6,6,1,297.3,1
499563,LPNL,785.8,6,6,1,297.3,2
499631,LPNL,1490.2,10,10,3,317.6,1
499631,LPNL,1490.2,10,10,3,317.6,2
500142,LPNL,579.2,5,5,1,260.3,1
500142,LPNL,579.2,5,5,1,260.3,2
500542,LPNL,1571.6,9,9,3,297.3,1
500542,LPNL,1571.6,9,9,3,297.3,2
500558,LPNL,1519.7,8,8,2,642.3,1
500558,LPNL,1519.7,8,8,2,642.3,2
501987,LPNL,74,1,1,0,74,1
501987,LPNL,74,1,1,0,74,2
502668,LPNL,2329.24,10,10,5,702,1
502668,LPNL,2329.24,10,10,5,702,2
504108,LPNL,1181.45,7,7,3,401.75,1
504108,LPNL,1181.45,7,7,3,401.75,2
504787,LPNL,1374.97,9,9,3,288,1
504787,LPNL,1374.97,9,9,3,288,2
505268,LPNL,1028.26,8,8,2,234.56,1
505268,LPNL,1028.26,8,8,2,234.56,2
217328,LPNL,119,3,3,0,70,1
222359,LPBE,286.3,8,8,0,90,1
222359,LPBE,286.3,8,8,0,90,2
223078,LPDE,703.6,4,4,2,413.9,1
223078,LPDE,166.72,4,4,1,206.95,2
223217,LPBE,526.27,7,7,0,185.4,1
223217,LPBE,526.27,7,7,0,185.4,2
223273,LPBE,1130.71,7,7,3,387.45,1
223273,LPBE,1130.71,7,7,3,387.45,2
223447,LPNL,128.75,4,4,0,95,1
223697,LPBE,739.77,9,9,1,229.47,1
223697,LPBE,739.77,9,9,1,229.47,2
224075,LPNL,653.37,5,5,2,265.1,1
224075,LPNL,653.37,5,5,2,265.1,2
224162,LPDE,1143.2,6,6,4,338.53,1
224162,LPDE,993.08,5,5,3,250,2
224254,LPBE,342.72,5,5,0,166.46,1
224254,LPBE,342.72,5,5,0,166.46,2
224328,LPBE,234.43,6,6,0,90,1
224328,LPBE,234.43,6,6,0,90,2
224429,LPBE,617.28,7,7,0,180,1
224429,LPBE,617.28,7,7,0,180,2
224528,LPBE,6164.08,29,29,12,780.49,1
224528,LPBE,6164.08,29,29,12,780.49,2
224576,LPNL,0,2,2,0,0,1
224576,LPNL,0,2,2,0,0,2
224627,LPNL,1929.47,7,7,4,695.11,1
